channel,message_id,version,published,edited,currency_a,currency_b,buy,sell,comment
UACOIN,12043,v1,2025-09-30 15:36:35,2025-09-30 15:36:35,EUR,UAH,48.6,48.7,
UACOIN,12044,v1,2025-10-01 09:16:21,2025-10-01 09:16:21,EUR,USD,1.178,1.183,крос-курс (EUR/USD)
UACOIN,12044,v1,2025-10-01 09:16:21,2025-10-01 09:16:21,EUR,UAH,48.65,48.8,
UACOIN,12044,v1,2025-10-01 09:16:21,2025-10-01 09:16:21,CHF,UAH,52.0,52.4,
UACOIN,12044,v1,2025-10-01 09:16:21,2025-10-01 09:16:21,PLN,UAH,11.35,11.5,
UACOIN,12045,v1,2025-10-01 10:34:27,2025-10-01 10:34:27,USD,UAH,41.2,41.3,
UACOIN,12045,v1,2025-10-01 10:34:27,2025-10-01 10:34:27,EUR,UAH,48.7,48.85,
UACOIN,12046,v1,2025-10-01 10:42:44,2025-10-01 10:42:44,USD,UAH,41.2,41.27,
UACOIN,12046,v1,2025-10-01 10:42:44,2025-10-01 10:42:44,EUR,UAH,48.7,48.8,
UACOIN,12047,v1,2025-10-01 10:47:23,2025-10-01 10:47:23,EUR,UAH,48.65,48.75,
UACOIN,12048,v1,2025-10-01 11:52:33,2025-10-01 11:52:33,USD,UAH,41.2,41.3,
UACOIN,12048,v1,2025-10-01 11:52:33,2025-10-01 11:52:33,EUR,UAH,48.65,48.8,
UACOIN,12049,v1,2025-10-01 12:00:04,2025-10-01 12:00:04,EUR,UAH,48.7,48.8,
UACOIN,12050,v1,2025-10-01 12:35:08,2025-10-01 12:35:08,EUR,UAH,48.65,48.75,
UACOIN,12051,v1,2025-10-01 12:41:02,2025-10-01 12:41:02,USD,UAH,41.15,41.25,
UACOIN,12052,v1,2025-10-01 13:03:45,2025-10-01 13:03:45,GBP,UAH,55.3,55.9,
UACOIN,12053,v1,2025-10-01 13:37:03,2025-10-01 13:37:03,EUR,UAH,48.6,48.75,
UACOIN,12054,v1,2025-10-01 16:33:30,2025-10-01 16:33:30,EUR,UAH,48.7,48.8,
UACOIN,12055,v1,2025-10-02 09:04:01,2025-10-02 09:04:01,EUR,USD,1.18,1.183,крос-курс (EUR/USD)
UACOIN,12055,v1,2025-10-02 09:04:01,2025-10-02 09:04:01,GBP,UAH,55.4,55.8,
UACOIN,12055,v1,2025-10-02 09:04:01,2025-10-02 09:04:01,CHF,UAH,52.05,52.4,
UACOIN,12055,v1,2025-10-02 09:04:01,2025-10-02 09:04:01,PLN,UAH,11.35,11.45,
UACOIN,12056,v1,2025-10-02 10:32:58,2025-10-02 10:32:58,USD,UAH,41.2,41.27,
UACOIN,12057,v1,2025-10-02 13:52:30,2025-10-02 13:52:30,USD,UAH,41.15,41.25,
UACOIN,12058,v1,2025-10-02 14:36:07,2025-10-02 14:36:07,USD,UAH,41.15,41.23,
UACOIN,12059,v1,2025-10-02 15:01:30,2025-10-02 15:01:30,USD,UAH,41.15,41.25,
UACOIN,12060,v1,2025-10-02 15:31:29,2025-10-02 15:31:29,EUR,UAH,48.65,48.75,
UACOIN,12061,v1,2025-10-02 16:19:29,2025-10-02 16:19:29,USD,UAH,41.15,41.23,
UACOIN,12062,v1,2025-10-03 08:58:59,2025-10-03 08:58:59,EUR,USD,1.178,1.183,крос-курс (EUR/USD)
UACOIN,12062,v1,2025-10-03 08:58:59,2025-10-03 08:58:59,USD,UAH,41.15,41.25,
UACOIN,12062,v1,2025-10-03 08:58:59,2025-10-03 08:58:59,GBP,UAH,55.3,55.8,
UACOIN,12062,v1,2025-10-03 08:58:59,2025-10-03 08:58:59,CHF,UAH,52.0,52.4,
UACOIN,12062,v1,2025-10-03 08:58:59,2025-10-03 08:58:59,CAD,UAH,29.45,29.8,
UACOIN,12063,v1,2025-10-03 09:04:10,2025-10-03 09:04:10,EUR,UAH,48.55,48.75,
UACOIN,12064,v1,2025-10-03 09:39:29,2025-10-03 09:39:29,USD,UAH,41.1,41.23,
UACOIN,12065,v1,2025-10-03 10:39:45,2025-10-03 10:39:45,USD,UAH,41.1,41.25,
UACOIN,12066,v1,2025-10-03 11:58:56,2025-10-03 11:58:56,USD,UAH,41.15,41.25,
UACOIN,12066,v1,2025-10-03 11:58:56,2025-10-03 11:58:56,EUR,UAH,48.6,48.75,
